exportador_anon;cnpj_anon;porte_do_exportador;descricao_da_operacao;uf;pais_destino_das_exportacoes;numero_da_operacao_anon;data_da_contratacao;moeda_sigla;fonte_de_recursos_desembolsos;custo_financeiro;setor_subsetor_de_atividade;area_operacional;modalidade_de_apoio;forma_de_apoio;produto;modalidade_operacional;mutuario;categoria;situacao_da_operacao;tipo_de_garantia
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;EQUADOR;61XXXXXXXX02;2018-08-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;PARAGUAI;61XXXXXXXX01;2018-08-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;PARAGUAI;61XXXXXXXX01;2018-08-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX04;2018-08-24;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX05;2018-08-24;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_171;90bba1b3b5ff1f468ab4483657698ea89b2818e61d131edb5b07385425b823c1;MÉDIA;Exportação de bens;SP;EQUADOR;61XXXXXXXX01;2018-08-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_172;f2610a6875d8e609727f97c21df29c11435e947d00ba9f9950000391b9034484;MÉDIA;Exportação de bens;SP;ARGENTINA;61XXXXXXXX01;2018-08-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_169;cd6caaa0a35e8fbedbca9038be8a01fcdc79b767951129be057ec361f4421a28;GRANDE;Exportação de bens;RS;PARAGUAI;61XXXXXXXX01;2018-08-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX06;2018-09-11;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_82;24b6738c7552d66af666fa05a9e8efb8891e128300beaad84f938a85e0714f2e;MÉDIA;Exportação de bens;SP;PARAGUAI;61XXXXXXXX02;2018-09-11;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_1;ca525e7a49e512c307fee61f4254efeb5883115cff255e203525a54b3946e365;GRANDE;Exportação de bens;RS;EQUADOR;60XXXXXXXX01;2018-09-11;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_1;ca525e7a49e512c307fee61f4254efeb5883115cff255e203525a54b3946e365;GRANDE;Exportação de bens;RS;EQUADOR;60XXXXXXXX01;2018-09-12;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_130;dc79a4cd721a08bfae44cab8b993efcf9b989ec4c140ebcf72a825b6a1928a07;GRANDE;Exportação de bens;SC;PARAGUAI;60XXXXXXXX03;2018-09-14;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX07;2018-09-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX08;2018-09-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;PARAGUAI;61XXXXXXXX02;2018-09-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_136;e39c6787e5db931a5b0ace836125fc6b27dfc8d15bbbdcedc087ca8defe761e4;MÉDIA;Exportação de bens;SC;EQUADOR;61XXXXXXXX01;2018-09-19;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_100;94f8db0535da937d7578c56d50c01096ea85b138c21bcf09c311c04e917a0bf2;MÉDIA;Exportação de bens;SP;EQUADOR;59XXXXXXXX05;2018-09-21;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_69;19f430c21b4e300a8f104ad955a13ca73a6e0a858a6c159db024529e57aa9c68;MÉDIA;Exportação de bens;SP;ARGENTINA;61XXXXXXXX01;2018-09-21;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE EQUIPAMENTOS DE INFORMATICA, PRODUTOS ELETRONICOS E OPTICOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_136;e39c6787e5db931a5b0ace836125fc6b27dfc8d15bbbdcedc087ca8defe761e4;GRANDE;Exportação de bens;SC;EQUADOR;60XXXXXXXX01;2018-09-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;EQUADOR;61XXXXXXXX01;2018-09-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;COMERCIO/SERVICOS/COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_88;ec551c55a5e52c0792382ad30e9c1e6d5c9f9a70e9917345dd05412079de5472;GRANDE;Exportação de bens;RS;PARAGUAI;61XXXXXXXX01;2018-09-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX09;2018-10-09;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_165;0221e5dfcfacbc75d0d7342c74a9ede705a300cb1e3f496b3c448d16c57fc42a;GRANDE;Exportação de bens;SC;EQUADOR;61XXXXXXXX01;2018-10-10;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_173;830f22a86a81a39e1f2453477bc62eeaa9e37f86dd6b80e721384009854988ed;PEQUENA;Exportação de bens;SP;PARAGUAI;60XXXXXXXX01;2018-10-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_130;dc79a4cd721a08bfae44cab8b993efcf9b989ec4c140ebcf72a825b6a1928a07;GRANDE;Exportação de bens;SC;PARAGUAI;60XXXXXXXX04;2018-10-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;EQUADOR;61XXXXXXXX03;2018-10-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;PARAGUAI;61XXXXXXXX03;2018-10-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_29;49f0a743c691d246e9cda0969a566afa4fca0af596e7939cc69307ec5439a95a;GRANDE;Exportação de bens;PR;PARAGUAI;61XXXXXXXX01;2018-10-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_29;49f0a743c691d246e9cda0969a566afa4fca0af596e7939cc69307ec5439a95a;GRANDE;Exportação de bens;PR;PARAGUAI;61XXXXXXXX02;2018-10-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_2;95b5009c8e589e50fcd40abe21265171f0b46c17fc8be4d0ecffdfe104d6c4f8;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX01;2018-10-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_2;95b5009c8e589e50fcd40abe21265171f0b46c17fc8be4d0ecffdfe104d6c4f8;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX02;2018-10-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_2;95b5009c8e589e50fcd40abe21265171f0b46c17fc8be4d0ecffdfe104d6c4f8;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX03;2018-10-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_1;ca525e7a49e512c307fee61f4254efeb5883115cff255e203525a54b3946e365;GRANDE;Exportação de bens;RS;EQUADOR;61XXXXXXXX01;2018-10-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;BOLIVIA;61XXXXXXXX01;2018-10-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_165;0221e5dfcfacbc75d0d7342c74a9ede705a300cb1e3f496b3c448d16c57fc42a;GRANDE;Exportação de bens;SC;PARAGUAI;61XXXXXXXX01;2018-10-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_114;7635e8308a8a251e9a654eaf5137af76df94b9bc07872bd227fcfb3ae20f6c7a;GRANDE;Exportação de bens;RS;PARAGUAI;61XXXXXXXX01;2018-10-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_174;bb7f8866575abe4feb2993d9d8ce1026d08c060dcd568aea79676ca40ce490e4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX01;2018-10-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE PRODUTOS DE MINERAIS NAO-METALICOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;EQUADOR;61XXXXXXXX04;2018-11-09;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_130;dc79a4cd721a08bfae44cab8b993efcf9b989ec4c140ebcf72a825b6a1928a07;GRANDE;Exportação de bens;SC;PARAGUAI;60XXXXXXXX05;2018-11-12;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_175;9d75f20e97efb952a6ba1256b72367d4794c1385639a86b326604dc245d5c25d;PEQUENA;Exportação de bens;RS;PARAGUAI;61XXXXXXXX01;2018-11-13;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE EQUIPAMENTOS DE INFORMATICA, PRODUTOS ELETRONICOS E OPTICOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_130;dc79a4cd721a08bfae44cab8b993efcf9b989ec4c140ebcf72a825b6a1928a07;GRANDE;Exportação de bens;SC;PARAGUAI;61XXXXXXXX01;2018-11-21;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_36;e71619e1f90bec74e17d5872df7d0e68ac6daf67a2efbe37f84b66e5c32cb1e9;GRANDE;Exportação de bens;SP;EQUADOR;61XXXXXXXX01;2018-11-21;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_130;dc79a4cd721a08bfae44cab8b993efcf9b989ec4c140ebcf72a825b6a1928a07;GRANDE;Exportação de bens;SC;PARAGUAI;61XXXXXXXX01;2018-11-27;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX01;2018-11-27;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS, APARELHOS E MATERIAIS ELETRICOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_168;99fc8941a930c96af83edd84260250d705b308848d5d5d2cf6005f11bc67ae64;PEQUENA;Exportação de bens;SC;ARGENTINA;61XXXXXXXX01;2018-11-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_88;ec551c55a5e52c0792382ad30e9c1e6d5c9f9a70e9917345dd05412079de5472;GRANDE;Exportação de bens;RS;PARAGUAI;61XXXXXXXX01;2018-11-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_176;3c3b7839f1d6b57a4075d5d5e2fa5eb4bc3b32c58f879aeefc28b2db70726930;PEQUENA;Exportação de bens;RS;PARAGUAI;61XXXXXXXX01;2018-11-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;61XXXXXXXX01;2018-12-10;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
